Index,Year,Location,Location Code,Sex,Age,Value
78566,2015,Panama,591,Female,25,9874
78567,2015,Panama,591,Female,30,10322
78568,2015,Panama,591,Female,35,9333
78569,2015,Panama,591,Female,40,8686
78570,2015,Panama,591,Female,45,8079
78571,2015,Panama,591,Female,50,6824
78572,2015,Panama,591,Female,55,5285
78573,2015,Panama,591,Female,60,3988
78574,2015,Panama,591,Female,65,3142
78575,2015,Panama,591,Female,70,2115
78576,2015,Panama,591,Female,75,3224
78577,2020,Panama,591,Both,0,20773
78578,2020,Panama,591,Both,5,22162
78579,2020,Panama,591,Both,10,21184
78580,2020,Panama,591,Both,15,20206
78581,2020,Panama,591,Both,20,21908
78582,2020,Panama,591,Both,25,28134
78583,2020,Panama,591,Both,30,29138
78584,2020,Panama,591,Both,35,27470
78585,2020,Panama,591,Both,40,24901
78586,2020,Panama,591,Both,45,23561
78587,2020,Panama,591,Both,50,20906
78588,2020,Panama,591,Both,55,17180
78589,2020,Panama,591,Both,60,11397
78590,2020,Panama,591,Both,65,8524
78591,2020,Panama,591,Both,70,6569
78592,2020,Panama,591,Both,75,9152
78593,2020,Panama,591,Male,0,11381
78594,2020,Panama,591,Male,5,12191
78595,2020,Panama,591,Male,10,11627
78596,2020,Panama,591,Male,15,10874
78597,2020,Panama,591,Male,20,11111
78598,2020,Panama,591,Male,25,14415
78599,2020,Panama,591,Male,30,15151
78600,2020,Panama,591,Male,35,14517
78601,2020,Panama,591,Male,40,13347
78602,2020,Panama,591,Male,45,12673
78603,2020,Panama,591,Male,50,11272
78604,2020,Panama,591,Male,55,9293
78605,2020,Panama,591,Male,60,6130
78606,2020,Panama,591,Male,65,4655
78607,2020,Panama,591,Male,70,3542
78608,2020,Panama,591,Male,75,4878
78609,2020,Panama,591,Female,0,9392
78610,2020,Panama,591,Female,5,9971
78611,2020,Panama,591,Female,10,9557
78612,2020,Panama,591,Female,15,9332
78613,2020,Panama,591,Female,20,10797
78614,2020,Panama,591,Female,25,13719
78615,2020,Panama,591,Female,30,13987
78616,2020,Panama,591,Female,35,12953
78617,2020,Panama,591,Female,40,11554
78618,2020,Panama,591,Female,45,10888
78619,2020,Panama,591,Female,50,9634
78620,2020,Panama,591,Female,55,7887
78621,2020,Panama,591,Female,60,5267
78622,2020,Panama,591,Female,65,3869
78623,2020,Panama,591,Female,70,3027
78624,2020,Panama,591,Female,75,4274
78625,1990,South America,931,Both,0,87534
78626,1990,South America,931,Both,5,127251
78627,1990,South America,931,Both,10,147739
78628,1990,South America,931,Both,15,177658
78629,1990,South America,931,Both,20,213347
78630,1990,South America,931,Both,25,254129
78631,1990,South America,931,Both,30,295137
78632,1990,South America,931,Both,35,339749
78633,1990,South America,931,Both,40,395863
78634,1990,South America,931,Both,45,357510
78635,1990,South America,931,Both,50,322366
78636,1990,South America,931,Both,55,304620
78637,1990,South America,931,Both,60,315522
78638,1990,South America,931,Both,65,312964
78639,1990,South America,931,Both,70,217989
78640,1990,South America,931,Both,75,405599
78641,1990,South America,931,Male,0,44616
78642,1990,South America,931,Male,5,64598
78643,1990,South America,931,Male,10,74048
78644,1990,South America,931,Male,15,87231
78645,1990,South America,931,Male,20,103432
78646,1990,South America,931,Male,25,124382
78647,1990,South America,931,Male,30,147491
78648,1990,South America,931,Male,35,172029
78649,1990,South America,931,Male,40,203510
78650,1990,South America,931,Male,45,186596
78651,1990,South America,931,Male,50,170460
78652,1990,South America,931,Male,55,160941
78653,1990,South America,931,Male,60,161816
78654,1990,South America,931,Male,65,157431
78655,1990,South America,931,Male,70,105138
78656,1990,South America,931,Male,75,176193
78657,1990,South America,931,Female,0,42918
78658,1990,South America,931,Female,5,62653
78659,1990,South America,931,Female,10,73691
78660,1990,South America,931,Female,15,90427
78661,1990,South America,931,Female,20,109915
78662,1990,South America,931,Female,25,129747
78663,1990,South America,931,Female,30,147646
78664,1990,South America,931,Female,35,167720
78665,1990,South America,931,Female,40,192353
78666,1990,South America,931,Female,45,170914
78667,1990,South America,931,Female,50,151906
78668,1990,South America,931,Female,55,143679
78669,1990,South America,931,Female,60,153706
78670,1990,South America,931,Female,65,155533
78671,1990,South America,931,Female,70,112851
78672,1990,South America,931,Female,75,229406
78673,1995,South America,931,Both,0,98785
78674,1995,South America,931,Both,5,123082
78675,1995,South America,931,Both,10,166332
78676,1995,South America,931,Both,15,190708
78677,1995,South America,931,Both,20,249641
78678,1995,South America,931,Both,25,287143
78679,1995,South America,931,Both,30,313035
78680,1995,South America,931,Both,35,332419
78681,1995,South America,931,Both,40,348712
78682,1995,South America,931,Both,45,356404
78683,1995,South America,931,Both,50,325229
78684,1995,South America,931,Both,55,289840
78685,1995,South America,931,Both,60,273823
78686,1995,South America,931,Both,65,272653
78687,1995,South America,931,Both,70,247565
78688,1995,South America,931,Both,75,365703
78689,1995,South America,931,Male,0,50053
78690,1995,South America,931,Male,5,62330
78691,1995,South America,931,Male,10,82667
78692,1995,South America,931,Male,15,93175
78693,1995,South America,931,Male,20,120155
78694,1995,South America,931,Male,25,139164
78695,1995,South America,931,Male,30,154460
78696,1995,South America,931,Male,35,166815
78697,1995,South America,931,Male,40,179194
78698,1995,South America,931,Male,45,184691
78699,1995,South America,931,Male,50,169584
78700,1995,South America,931,Male,55,151725
78701,1995,South America,931,Male,60,140995
78702,1995,South America,931,Male,65,137735
78703,1995,South America,931,Male,70,119373
78704,1995,South America,931,Male,75,157752
78705,1995,South America,931,Female,0,48732
78706,1995,South America,931,Female,5,60752
78707,1995,South America,931,Female,10,83665
78708,1995,South America,931,Female,15,97533
78709,1995,South America,931,Female,20,129486
78710,1995,South America,931,Female,25,147979
78711,1995,South America,931,Female,30,158575
78712,1995,South America,931,Female,35,165604
78713,1995,South America,931,Female,40,169518
78714,1995,South America,931,Female,45,171713
78715,1995,South America,931,Female,50,155645
78716,1995,South America,931,Female,55,138115
78717,1995,South America,931,Female,60,132828
78718,1995,South America,931,Female,65,134918
78719,1995,South America,931,Female,70,128192
78720,1995,South America,931,Female,75,207951
78721,2000,South America,931,Both,0,98103
78722,2000,South America,931,Both,5,139613
78723,2000,South America,931,Both,10,154994
78724,2000,South America,931,Both,15,180083
78725,2000,South America,931,Both,20,253202
78726,2000,South America,931,Both,25,300974
78727,2000,South America,931,Both,30,321423
78728,2000,South America,931,Both,35,326966
78729,2000,South America,931,Both,40,320968
78730,2000,South America,931,Both,45,324373
78731,2000,South America,931,Both,50,340903
78732,2000,South America,931,Both,55,296632
78733,2000,South America,931,Both,60,263008
78734,2000,South America,931,Both,65,244762
78735,2000,South America,931,Both,70,239984
78736,2000,South America,931,Both,75,409301
78737,2000,South America,931,Male,0,49986
78738,2000,South America,931,Male,5,70938
78739,2000,South America,931,Male,10,78101
78740,2000,South America,931,Male,15,89068
78741,2000,South America,931,Male,20,121369
78742,2000,South America,931,Male,25,144838
78743,2000,South America,931,Male,30,158309
78744,2000,South America,931,Male,35,162085
78745,2000,South America,931,Male,40,161099
78746,2000,South America,931,Male,45,164579
78747,2000,South America,931,Male,50,174151
78748,2000,South America,931,Male,55,153537
78749,2000,South America,931,Male,60,137148
78750,2000,South America,931,Male,65,125346
78751,2000,South America,931,Male,70,118026
78752,2000,South America,931,Male,75,175080
78753,2000,South America,931,Female,0,48117
78754,2000,South America,931,Female,5,68675
78755,2000,South America,931,Female,10,76893
78756,2000,South America,931,Female,15,91015
78757,2000,South America,931,Female,20,131833
78758,2000,South America,931,Female,25,156136
78759,2000,South America,931,Female,30,163114
78760,2000,South America,931,Female,35,164881
78761,2000,South America,931,Female,40,159869
78762,2000,South America,931,Female,45,159794
78763,2000,South America,931,Female,50,166752
78764,2000,South America,931,Female,55,143095
78765,2000,South America,931,Female,60,125860
78766,2000,South America,931,Female,65,119416
78767,2000,South America,931,Female,70,121958
78768,2000,South America,931,Female,75,234221
78769,2005,South America,931,Both,0,118327
78770,2005,South America,931,Both,5,163480
78771,2005,South America,931,Both,10,197981
78772,2005,South America,931,Both,15,230505
78773,2005,South America,931,Both,20,324173
78774,2005,South America,931,Both,25,386117
78775,2005,South America,931,Both,30,381271
78776,2005,South America,931,Both,35,366360
78777,2005,South America,931,Both,40,342491
78778,2005,South America,931,Both,45,321420
78779,2005,South America,931,Both,50,303683
78780,2005,South America,931,Both,55,300918
78781,2005,South America,931,Both,60,267581
78782,2005,South America,931,Both,65,233488
78783,2005,South America,931,Both,70,210695
78784,2005,South America,931,Both,75,381851
78785,2005,South America,931,Male,0,60498
78786,2005,South America,931,Male,5,83623
78787,2005,South America,931,Male,10,101056
78788,2005,South America,931,Male,15,114223
78789,2005,South America,931,Male,20,153344
78790,2005,South America,931,Male,25,182838
78791,2005,South America,931,Male,30,186314
78792,2005,South America,931,Male,35,180429
78793,2005,South America,931,Male,40,169712
78794,2005,South America,931,Male,45,162004
78795,2005,South America,931,Male,50,154672
78796,2005,South America,931,Male,55,153487
78797,2005,South America,931,Male,60,136146
78798,2005,South America,931,Male,65,119211
78799,2005,South America,931,Male,70,104544
78800,2005,South America,931,Male,75,166140
78801,2005,South America,931,Female,0,57829
78802,2005,South America,931,Female,5,79857
78803,2005,South America,931,Female,10,96925
78804,2005,South America,931,Female,15,116282
78805,2005,South America,931,Female,20,170829
78806,2005,South America,931,Female,25,203279
78807,2005,South America,931,Female,30,194957
78808,2005,South America,931,Female,35,185931
78809,2005,South America,931,Female,40,172779
78810,2005,South America,931,Female,45,159416
78811,2005,South America,931,Female,50,149011
78812,2005,South America,931,Female,55,147431
78813,2005,South America,931,Female,60,131435
78814,2005,South America,931,Female,65,114277
78815,2005,South America,931,Female,70,106151
78816,2005,South America,931,Female,75,215711
78817,2010,South America,931,Both,0,218997
78818,2010,South America,931,Both,5,239849
78819,2010,South America,931,Both,10,240311
78820,2010,South America,931,Both,15,268881
78821,2010,South America,931,Both,20,379239
78822,2010,South America,931,Both,25,444062
78823,2010,South America,931,Both,30,441675
78824,2010,South America,931,Both,35,435795
78825,2010,South America,931,Both,40,407187
78826,2010,South America,931,Both,45,373215
78827,2010,South America,931,Both,50,335452
78828,2010,South America,931,Both,55,308816
78829,2010,South America,931,Both,60,303614
78830,2010,South America,931,Both,65,251769
78831,2010,South America,931,Both,70,197505
78832,2010,South America,931,Both,75,390300
78833,2010,South America,931,Male,0,112349
78834,2010,South America,931,Male,5,123374
78835,2010,South America,931,Male,10,122075
78836,2010,South America,931,Male,15,133633
78837,2010,South America,931,Male,20,186153
78838,2010,South America,931,Male,25,217442
78839,2010,South America,931,Male,30,217144
78840,2010,South America,931,Male,35,216159
78841,2010,South America,931,Male,40,201786
78842,2010,South America,931,Male,45,186577
78843,2010,South America,931,Male,50,166915
78844,2010,South America,931,Male,55,154062
78845,2010,South America,931,Male,60,149683
78846,2010,South America,931,Male,65,126587
78847,2010,South America,931,Male,70,98085
78848,2010,South America,931,Male,75,167818
78849,2010,South America,931,Female,0,106648
78850,2010,South America,931,Female,5,116475
78851,2010,South America,931,Female,10,118236
78852,2010,South America,931,Female,15,135248
78853,2010,South America,931,Female,20,193086
78854,2010,South America,931,Female,25,226620
78855,2010,South America,931,Female,30,224531
78856,2010,South America,931,Female,35,219636
78857,2010,South America,931,Female,40,205401
78858,2010,South America,931,Female,45,186638
78859,2010,South America,931,Female,50,168537
78860,2010,South America,931,Female,55,154754
78861,2010,South America,931,Female,60,153931
78862,2010,South America,931,Female,65,125182
78863,2010,South America,931,Female,70,99420
78864,2010,South America,931,Female,75,222482
78865,2015,South America,931,Both,0,226397
78866,2015,South America,931,Both,5,276626
78867,2015,South America,931,Both,10,290084
78868,2015,South America,931,Both,15,337222
78869,2015,South America,931,Both,20,513647
78870,2015,South America,931,Both,25,645882
78871,2015,South America,931,Both,30,615150
78872,2015,South America,931,Both,35,533073
78873,2015,South America,931,Both,40,470441
78874,2015,South America,931,Both,45,415994
78875,2015,South America,931,Both,50,361972
78876,2015,South America,931,Both,55,313114
78877,2015,South America,931,Both,60,276312
78878,2015,South America,931,Both,65,256682
78879,2015,South America,931,Both,70,206470
78880,2015,South America,931,Both,75,341141
78881,2015,South America,931,Male,0,116599
78882,2015,South America,931,Male,5,142456
78883,2015,South America,931,Male,10,147756
78884,2015,South America,931,Male,15,168493
78885,2015,South America,931,Male,20,253099
78886,2015,South America,931,Male,25,317055
78887,2015,South America,931,Male,30,304507
78888,2015,South America,931,Male,35,267952
78889,2015,South America,931,Male,40,235693
78890,2015,South America,931,Male,45,209617
78891,2015,South America,931,Male,50,180246
78892,2015,South America,931,Male,55,155992
78893,2015,South America,931,Male,60,136994
78894,2015,South America,931,Male,65,128501
78895,2015,South America,931,Male,70,101977
78896,2015,South America,931,Male,75,148106
78897,2015,South America,931,Female,0,109798
78898,2015,South America,931,Female,5,134170
78899,2015,South America,931,Female,10,142328
78900,2015,South America,931,Female,15,168729
78901,2015,South America,931,Female,20,260548
78902,2015,South America,931,Female,25,328827
78903,2015,South America,931,Female,30,310643
78904,2015,South America,931,Female,35,265121
78905,2015,South America,931,Female,40,234748
78906,2015,South America,931,Female,45,206377
78907,2015,South America,931,Female,50,181726
78908,2015,South America,931,Female,55,157122
78909,2015,South America,931,Female,60,139318
78910,2015,South America,931,Female,65,128181
78911,2015,South America,931,Female,70,104493
78912,2015,South America,931,Female,75,193035
78913,2020,South America,931,Both,0,654396
78914,2020,South America,931,Both,5,760543
78915,2020,South America,931,Both,10,680982
78916,2020,South America,931,Both,15,681856
78917,2020,South America,931,Both,20,1016957
78918,2020,South America,931,Both,25,1320696
78919,2020,South America,931,Both,30,1234783
78920,2020,South America,931,Both,35,1001678
78921,2020,South America,931,Both,40,778153
78922,2020,South America,931,Both,45,634927
78923,2020,South America,931,Both,50,519803
78924,2020,South America,931,Both,55,419247
78925,2020,South America,931,Both,60,314440
78926,2020,South America,931,Both,65,257936
78927,2020,South America,931,Both,70,219754
78928,2020,South America,931,Both,75,391323
78929,2020,South America,931,Male,0,331595
78930,2020,South America,931,Male,5,386536
78931,2020,South America,931,Male,10,345532
78932,2020,South America,931,Male,15,338206
78933,2020,South America,931,Male,20,498533
78934,2020,South America,931,Male,25,663375
78935,2020,South America,931,Male,30,630484
78936,2020,South America,931,Male,35,514395
78937,2020,South America,931,Male,40,397292
78938,2020,South America,931,Male,45,323029
78939,2020,South America,931,Male,50,259064
78940,2020,South America,931,Male,55,206907
78941,2020,South America,931,Male,60,152880
78942,2020,South America,931,Male,65,127802
78943,2020,South America,931,Male,70,107787
78944,2020,South America,931,Male,75,171600
78945,2020,South America,931,Female,0,322801
78946,2020,South America,931,Female,5,374007
78947,2020,South America,931,Female,10,335450
78948,2020,South America,931,Female,15,343650
78949,2020,South America,931,Female,20,518424
78950,2020,South America,931,Female,25,657321
78951,2020,South America,931,Female,30,604299
78952,2020,South America,931,Female,35,487283
78953,2020,South America,931,Female,40,380861
78954,2020,South America,931,Female,45,311898
78955,2020,South America,931,Female,50,260739
78956,2020,South America,931,Female,55,212340
78957,2020,South America,931,Female,60,161560
78958,2020,South America,931,Female,65,130134
78959,2020,South America,931,Female,70,111967
78960,2020,South America,931,Female,75,219723
78961,1990,Argentina,32,Both,0,9891
78962,1990,Argentina,32,Both,5,30145
78963,1990,Argentina,32,Both,10,37984
78964,1990,Argentina,32,Both,15,51448
78965,1990,Argentina,32,Both,20,75371
78966,1990,Argentina,32,Both,25,90412
78967,1990,Argentina,32,Both,30,97523
78968,1990,Argentina,32,Both,35,113391
78969,1990,Argentina,32,Both,40,152662
78970,1990,Argentina,32,Both,45,140913
78971,1990,Argentina,32,Both,50,127206
78972,1990,Argentina,32,Both,55,121041
78973,1990,Argentina,32,Both,60,136224
78974,1990,Argentina,32,Both,65,148924
78975,1990,Argentina,32,Both,70,100036
78976,1990,Argentina,32,Both,75,216748
78977,1990,Argentina,32,Male,0,4981
78978,1990,Argentina,32,Male,5,15370
78979,1990,Argentina,32,Male,10,18780
78980,1990,Argentina,32,Male,15,24407
78981,1990,Argentina,32,Male,20,35059
78982,1990,Argentina,32,Male,25,41880
78983,1990,Argentina,32,Male,30,45372
78984,1990,Argentina,32,Male,35,53618
78985,1990,Argentina,32,Male,40,75773
78986,1990,Argentina,32,Male,45,71128
78987,1990,Argentina,32,Male,50,64328
78988,1990,Argentina,32,Male,55,61068
78989,1990,Argentina,32,Male,60,66114
78990,1990,Argentina,32,Male,65,72652
78991,1990,Argentina,32,Male,70,46747
78992,1990,Argentina,32,Male,75,90853
78993,1990,Argentina,32,Female,0,4910
78994,1990,Argentina,32,Female,5,14775
78995,1990,Argentina,32,Female,10,19204
78996,1990,Argentina,32,Female,15,27041
78997,1990,Argentina,32,Female,20,40312
78998,1990,Argentina,32,Female,25,48532
78999,1990,Argentina,32,Female,30,52151
79000,1990,Argentina,32,Female,35,59773
79001,1990,Argentina,32,Female,40,76889
79002,1990,Argentina,32,Female,45,69785
79003,1990,Argentina,32,Female,50,62878
79004,1990,Argentina,32,Female,55,59973
79005,1990,Argentina,32,Female,60,70110
79006,1990,Argentina,32,Female,65,76272
79007,1990,Argentina,32,Female,70,53289
79008,1990,Argentina,32,Female,75,125895
79009,1995,Argentina,32,Both,0,11086
79010,1995,Argentina,32,Both,5,24645
79011,1995,Argentina,32,Both,10,55215
79012,1995,Argentina,32,Both,15,62603
79013,1995,Argentina,32,Both,20,102364
79014,1995,Argentina,32,Both,25,115695
79015,1995,Argentina,32,Both,30,113382
79016,1995,Argentina,32,Both,35,109091
79017,1995,Argentina,32,Both,40,115053
79018,1995,Argentina,32,Both,45,139096
79019,1995,Argentina,32,Both,50,124293
79020,1995,Argentina,32,Both,55,110298
79021,1995,Argentina,32,Both,60,103583
79022,1995,Argentina,32,Both,65,113501
79023,1995,Argentina,32,Both,70,122093
79024,1995,Argentina,32,Both,75,173071
79025,1995,Argentina,32,Male,0,5525
79026,1995,Argentina,32,Male,5,12439
79027,1995,Argentina,32,Male,10,27007
79028,1995,Argentina,32,Male,15,29354
79029,1995,Argentina,32,Male,20,47042
79030,1995,Argentina,32,Male,25,52941
79031,1995,Argentina,32,Male,30,52116
79032,1995,Argentina,32,Male,35,50982
79033,1995,Argentina,32,Male,40,56501
79034,1995,Argentina,32,Male,45,69490
79035,1995,Argentina,32,Male,50,62212
79036,1995,Argentina,32,Male,55,55076
79037,1995,Argentina,32,Male,60,49714
79038,1995,Argentina,32,Male,65,54763
79039,1995,Argentina,32,Male,70,56373
79040,1995,Argentina,32,Male,75,71492
79041,1995,Argentina,32,Female,0,5561
79042,1995,Argentina,32,Female,5,12206
79043,1995,Argentina,32,Female,10,28208
79044,1995,Argentina,32,Female,15,33249
79045,1995,Argentina,32,Female,20,55322
79046,1995,Argentina,32,Female,25,62754
79047,1995,Argentina,32,Female,30,61266
79048,1995,Argentina,32,Female,35,58109
79049,1995,Argentina,32,Female,40,58552
79050,1995,Argentina,32,Female,45,69606
79051,1995,Argentina,32,Female,50,62081
79052,1995,Argentina,32,Female,55,55222
79053,1995,Argentina,32,Female,60,53869
79054,1995,Argentina,32,Female,65,58738
79055,1995,Argentina,32,Female,70,65720
79056,1995,Argentina,32,Female,75,101579
79057,2000,Argentina,32,Both,0,11222
79058,2000,Argentina,32,Both,5,26992
